source,file_path,created_at,updated_at,scraper_version
oto,/Volumes/Samsam/Public/USIdata/invest-house/nowe-branice-ii/usi_oto_67834173.json,2026-05-25T02:06:05.529036,2026-06-02T11:05:49.876997,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-house/nowe-mieszkania-od-31m2-do-45m2-nowa-huta/usi_oto_4rUGJ.json,2026-05-25T02:06:05.533125,2026-05-25T02:06:05.533127,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/gdanska/usi_oto_4kLoH.json,2026-05-25T02:06:05.478823,2026-05-25T02:06:05.478825,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/legionow121/usi_oto_4xBI2.json,2026-05-25T02:06:05.484366,2026-05-25T02:06:05.484371,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/miasto-gdy/usi_oto_4xBHL.json,2026-05-25T02:06:05.490926,2026-05-25T02:06:05.490928,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/nadmorski-dwor/usi_oto_4xBHV.json,2026-05-25T02:06:05.496793,2026-05-25T02:06:05.496795,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/off-miasto/usi_oto_4ynKG.json,2026-05-25T02:06:05.502209,2026-05-25T02:06:05.502211,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/smolna/usi_oto_4osj2.json,2026-05-25T02:06:05.508113,2026-05-25T02:06:05.508115,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/ukryte/usi_oto_4ynKI.json,2026-05-25T02:06:05.512911,2026-05-25T02:06:05.512913,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/invest-komfort/wita-77/usi_oto_4qhYc.json,2026-05-25T02:06:05.517299,2026-05-25T02:06:05.517301,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-komfort-spolka-akcyjna-spk/nowe-kolibki-etap-4-gdynia-orlowo/usi_rp_16401.json,2026-05-25T02:06:05.445293,2026-06-02T23:12:51.322048,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-komfort-spolka-akcyjna-spk/nowe-orlowo-gdynia-orlowo/usi_rp_2229.json,2026-05-25T02:06:05.452697,2026-06-02T23:12:51.339224,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-komfort-spolka-akcyjna-spk/okrzei-etap-ii-sopot-karlikowo/usi_rp_11998.json,2026-05-25T02:06:05.455987,2026-06-02T23:12:51.346133,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-komfort-spolka-akcyjna-spk/portova-gdynia-srodmiescie/usi_rp_9368.json,2026-05-25T02:06:05.466524,2026-06-02T23:12:51.366956,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-komfort-spolka-akcyjna-spk/silva-etap-ii-gdynia-dzialki-lesne/usi_rp_9281.json,2026-05-25T02:06:05.469446,2026-06-02T23:12:51.372933,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-komfort-spolka-akcyjna-spk/smolna-sopot/usi_rp_14479.json,2026-05-25T02:06:05.472264,2026-06-02T23:12:51.381047,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-pel-sp-z-oo-sp-k/gdanskie-tarasy-iv-gdansk-jasien/usi_rp_11771.json,2026-05-25T02:06:05.411300,2026-06-02T23:12:51.247327,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-pel-sp-z-oo-sp-k/villa-park-gdansk-etap-iii-gdansk-jasien/usi_rp_18183.json,2026-05-25T02:06:05.415120,2026-06-02T23:12:51.256686,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-pel-sp-z-oo-sp-k/villa-park-gdansk-gdansk/usi_rp_13221.json,2026-05-25T02:06:05.418091,2026-06-02T23:12:51.264745,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/invest-pel-sp-z-oo-sp-k/villa-park-gdansk-gdansk-jasien/usi_rp_13222.json,2026-05-25T02:06:05.420597,2026-06-02T23:12:51.270953,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/investhouse/nowe-branice-etap-ii-szymanskiego-krakow-nowa-huta-branice-mieszkania-na-sprzedaz/usi_to_9235051.json,2026-06-02T10:53:53.212848,2026-06-02T10:53:53.607992,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/investify/osiedle-pod-gwiazdami/usi_oto_4vTmO.json,2026-05-25T02:06:05.407152,2026-05-25T02:06:05.407153,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/investor-property-deweloper-opole/investor-property-opole-osada-forestia-zawada/usi_oto_4ywCg.json,2026-05-25T02:06:05.397830,2026-05-25T02:06:05.397833,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/investor-property-deweloper-opole/investor-property-opole-osiedle-ledziny/usi_oto_4lHn0.json,2026-05-25T02:06:05.402580,2026-05-25T02:06:05.402582,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestgrupa/piwna-21/usi_oto_4vJ4Q.json,2026-05-25T02:06:05.364646,2026-05-25T02:06:05.364648,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/inwestor-dom/osiedle-mala-dziesiata-etap-ii-lublin/usi_rp_18945.json,2026-05-25T02:06:05.359581,2026-06-02T23:12:51.037371,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestpiast-kolodziej-sp-j/osiedle-zielony-zakatek/usi_oto_4B3Vj.json,2026-05-25T02:06:05.354379,2026-05-25T02:06:05.354382,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestpiast-kolodziej-sp-j/osiedle-zielony-zakatek/usi_oto_67938627.json,2026-05-25T02:06:05.354379,2026-06-02T11:05:09.276173,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/inwestycje-bobruk/zielona-marina-koscielna-56-mielno-apartamenty-inwestycyjne-na-sprzedaz/usi_to_9232471.json,2026-05-25T02:04:59.484514,2026-05-25T02:04:59.484516,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-cl/bytkowska-70b-c/usi_oto_4gHE6.json,2026-05-25T02:06:05.334666,2026-05-25T02:06:05.334667,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-cl/osiedle-kochanowskiego-gliwice/usi_oto_4pmUu.json,2026-05-25T02:06:05.339225,2026-05-25T02:06:05.339227,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-cl/osiedle-poezji/usi_oto_4oBmU.json,2026-05-25T02:06:05.343189,2026-05-25T02:06:05.343191,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-cl/osiedle-sielanka/usi_oto_4rM81.json,2026-05-25T02:06:05.346842,2026-05-25T02:06:05.346844,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-cl/ostrawska-1/usi_oto_4fGKc.json,2026-05-25T02:06:05.350054,2026-05-25T02:06:05.350055,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/inwestycje-empio-sp-z-oo/dworcowa-28-bydgoszcz/usi_rp_18226.json,2026-05-25T02:06:05.329505,2026-06-02T23:12:51.026039,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-poludnie-biedron-cichon-jambor-marszolek-sp-k/4-katy-na-szkolnej/usi_oto_4lplM.json,2026-05-25T02:06:05.320661,2026-05-25T02:06:05.320663,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-poludnie-biedron-cichon-jambor-marszolek-sp-k/chryzantemovo/usi_oto_4wEn7.json,2026-05-25T02:06:05.325466,2026-05-25T02:06:05.325469,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/inwestycje-poludnie-sc/4-katy-na-szkolnej-zabrze/usi_rp_17096.json,2026-05-25T02:06:05.317078,2026-06-02T23:12:51.016573,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/inwestycje-renata-bobruk/ustronnie-residence-kolobrzeski-ustronie-morskie/usi_rp_14617.json,2026-05-25T02:06:05.302526,2026-06-02T23:12:50.849532,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/inwestycje-renata-bobruk/zielona-marina-apartamenty-inwestycyjne-mielno/usi_rp_19277.json,2026-05-25T02:06:05.308080,2026-06-02T23:12:50.991659,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-renata-bobruk/zielona-marina-apartamenty-inwestycyjne-w-mielnie/usi_oto_4vVcU.json,2026-05-25T02:06:05.312876,2026-05-25T02:06:05.312877,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/inwestycje-wielkopolski/plac-wolnosci-6-miniaprtamenty-biura-lokale/usi_oto_4k7nx.json,2026-05-25T02:06:05.298465,2026-05-25T02:06:05.298467,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ippon-group/osiedle-slow/usi_oto_4ptXt.json,2026-05-25T02:06:05.289933,2026-05-25T02:06:05.289934,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ippon-group/osiedle-tempo/usi_oto_4zjvX.json,2026-05-25T02:06:05.294875,2026-05-25T02:06:05.294876,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ippon-group-sp-z-o-o/osiedle-synergia/usi_oto_4sfsk.json,2026-05-25T02:06:05.284973,2026-05-25T02:06:05.284975,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ippon-group-sp-z-oo/osiedle-aurora-etap-iv-olsztyn/usi_rp_14185.json,2026-05-25T02:06:05.271204,2026-06-02T23:12:50.824110,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ippon-group-sp-z-oo/slow-olsztyn/usi_rp_17365.json,2026-05-25T02:06:05.275896,2026-06-02T23:12:50.834533,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/ippon-group-sp-z-oo/synergia-olsztyn/usi_rp_17658.json,2026-05-25T02:06:05.280098,2026-06-02T23:12:50.841874,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/iq-development/garden-villa/usi_oto_4s6Eu.json,2026-05-25T02:06:05.247785,2026-05-25T02:06:05.247786,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/iq-development/gardenvilla-bydgoski-niemcz/usi_rp_14747.json,2026-05-25T02:06:05.251903,2026-06-02T23:12:50.662122,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/iq-development/kamienica-antczaka-46-torun/usi_rp_15216.json,2026-05-25T02:06:05.255311,2026-06-02T23:12:50.789661,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/iq-development/palladium-paderewskiego-25/usi_oto_4s6DY.json,2026-05-25T02:06:05.259460,2026-05-25T02:06:05.259462,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/iq-development/uniq-pomorska-4-8/usi_oto_4nsNA.json,2026-05-25T02:06:05.263969,2026-05-25T02:06:05.263971,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/iq-development/uniq-pomorska-4-8-bydgoszcz/usi_rp_16380.json,2026-05-25T02:06:05.267764,2026-06-02T23:12:50.814205,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/kamienica-rybitew-3/usi_oto_4z5hI.json,2026-05-25T02:06:05.219019,2026-05-25T02:06:05.219021,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/osiedle-idea-park-xiii/usi_oto_4Bk2J.json,2026-05-25T02:06:05.224916,2026-05-25T02:06:05.224918,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/osiedle-idea-park-xiii/usi_oto_68000529.json,2026-05-25T02:06:05.224916,2026-06-02T11:04:34.388784,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/osiedle-premium-xii/usi_oto_4vILd.json,2026-05-25T02:06:05.230092,2026-05-25T02:06:05.230095,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/osiedle-premium-xiii/usi_oto_4Be16.json,2026-05-25T02:06:05.235890,2026-05-25T02:06:05.235892,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/osiedle-premium-xiii/usi_oto_67977364.json,2026-05-25T02:06:05.235890,2026-06-02T11:04:46.275071,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/isbud-development/osiedle-przy-azalii-2/usi_oto_4AabP.json,2026-05-25T02:06:05.240549,2026-05-25T02:06:05.240551,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/itw-sp-z-oo/zielone-zalesie-krakowski-zalesie/usi_rp_14139.json,2026-05-25T02:06:05.214764,2026-06-02T23:12:50.645077,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/izerski-bulwar/bulwar-izerski-swieradow-zdroj/usi_rp_19381.json,2026-05-25T02:06:05.210128,2026-06-02T23:12:50.638598,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-j-investment/sycylijska/usi_oto_4pius.json,2026-05-25T02:06:05.205139,2026-05-25T02:06:05.205141,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-king-sp-z-o-o/nowa-lesnica-ii-etap/usi_oto_4yQkr.json,2026-05-25T02:06:05.199973,2026-05-25T02:06:05.199975,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-m-inwest-sp-z-o-o/osiedle-tawulkowa-ii/usi_oto_4ofBK.json,2026-05-25T02:06:05.194447,2026-05-25T02:06:05.194450,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-property-bis-m-jedrzejewski-i-stepniewski-spolka-jawna/osiedle-nowa-radzymin/usi_oto_4BkR3.json,2026-05-21T19:13:34.902610,2026-05-24T17:36:51.063447,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-property-marcin-jedrzejewski-i-wspolnicy-spolka-komandytowa/osiedle-nowa-radzymin/usi_oto_4BkR3.json,2026-05-25T02:06:05.186005,2026-05-25T02:06:05.186007,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-property-marcin-jedrzejewski-i-wspolnicy-spolka-komandytowa/osiedle-nowa-radzymin/usi_oto_68003649.json,2026-05-25T02:06:05.186005,2026-06-02T11:04:32.271941,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-property-marcin-jedrzejewski-i-wspolnicy-spolka-komandytowa/zakatek-rembertow/usi_oto_4fPDl.json,2026-05-25T02:06:05.190260,2026-05-25T02:06:05.190262,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/j-w-construction-holding/eco-berensona/usi_oto_4yID2.json,2026-05-25T02:06:05.181947,2026-05-25T02:06:05.181949,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jack-bud-polska-sp-z-o-o-sp-k/nowy-wagrowiec-fotowoltaika-windy-balkony/usi_oto_4qhOF.json,2026-05-25T02:06:05.171249,2026-05-25T02:06:05.171251,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jack-bud-polska-sp-z-o-o-sp-k/osiedle-lesne-rogozno-fotowoltaika-pompy-ciepla/usi_oto_4grMA.json,2026-05-25T02:06:05.175319,2026-05-25T02:06:05.175320,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jack-bud-polska-sp-z-o-o-sp-k/osiedle-wierzbowe-w-budzyniu/usi_oto_4pIrI.json,2026-05-25T02:06:05.178670,2026-05-25T02:06:05.178672,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/kornicka-iv/usi_oto_4pvWa.json,2026-05-25T02:06:05.141399,2026-05-25T02:06:05.141401,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/jakon/merano-park-ii-klonowa-3-wolsztyn-mieszkania-na-sprzedaz/usi_to_8895596.json,2026-05-25T02:04:59.466036,2026-05-25T02:04:59.466039,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/myslovia/usi_oto_4ynXf.json,2026-05-25T02:06:05.146637,2026-05-25T02:06:05.146639,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/nowa-czernica/usi_oto_4yUFg.json,2026-05-25T02:06:05.149972,2026-05-25T02:06:05.149974,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/nowe-tarnowo/usi_oto_4vPHY.json,2026-05-25T02:06:05.153513,2026-05-25T02:06:05.153515,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/osiedle-konopnickiej/usi_oto_4sxlV.json,2026-05-25T02:06:05.157312,2026-05-25T02:06:05.157314,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/sielskie-podolany/usi_oto_4umtu.json,2026-05-25T02:06:05.160472,2026-05-25T02:06:05.160474,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/jakon/sielskie-podolany-jasielska-9-poznan-podolany-mieszkania-na-sprzedaz/usi_to_8864522.json,2026-05-25T02:04:59.473725,2026-05-25T02:04:59.473728,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/strzeszynska-77/usi_oto_4yZD5.json,2026-05-25T02:06:05.164313,2026-05-25T02:06:05.164320,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon/wieruszowska-2/usi_oto_4umth.json,2026-05-25T02:06:05.168154,2026-05-25T02:06:05.168156,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon-inwest/merano-park-2/usi_oto_4ssOq.json,2026-05-25T02:06:05.130667,2026-05-25T02:06:05.130668,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon-inwest/nowe-tarnowo/usi_oto_4oXng.json,2026-05-25T02:06:05.134652,2026-05-25T02:06:05.134654,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jakon-inwest/nowy-wyszogrod-nowoczesne-mieszkania-nad-wisla/usi_oto_4f0cU.json,2026-05-25T02:06:05.138254,2026-05-25T02:06:05.138256,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/apartamenty-jasna-kamienski-miedzywodzie/usi_rp_17259.json,2026-05-25T02:06:04.797414,2026-06-02T23:12:50.249773,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/ellada-park-poznan-jezyce-strzeszyn/usi_rp_10204.json,2026-05-25T02:06:04.828252,2026-06-02T23:12:50.294304,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/gombrowicza-33-gniezno/usi_rp_15905.json,2026-05-25T02:06:04.839498,2026-06-02T23:12:50.306737,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/jachtowa-swinoujscie/usi_rp_15793.json,2026-05-25T02:06:04.919566,2026-06-02T23:12:50.322370,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/jeleniogorska-poznan-grunwald-junikowo/usi_rp_11798.json,2026-05-25T02:06:04.929896,2026-06-02T23:12:50.327534,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/kornicka-poznan-nowe-miasto-rataje/usi_rp_9170.json,2026-05-25T02:06:04.978157,2026-06-02T23:12:50.357991,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/lwowska-2-poznan-nowe-miasto-rataje/usi_rp_10206.json,2026-05-25T02:06:04.991499,2026-06-02T23:12:50.376742,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/merano-park-wolsztynski-karpicko/usi_rp_17253.json,2026-05-25T02:06:04.995597,2026-06-02T23:12:50.382481,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/mosina-park-mosina/usi_rp_17707.json,2026-05-25T02:06:05.003472,2026-06-02T23:12:50.396345,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/nowe-tarnowo-zabudowa-szeregowa-poznanski-tarnowo-podgorne/usi_rp_17258.json,2026-05-25T02:06:05.021017,2026-06-02T23:12:50.440355,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/nowy-wyszogrod-bydgoszcz/usi_rp_14284.json,2026-05-25T02:06:05.024538,2026-06-02T23:12:50.447390,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/nowy-wyszogrod-etap-ii-bydgoszcz/usi_rp_16367.json,2026-05-25T02:06:05.027873,2026-06-02T23:12:50.456285,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/osada-zlotnicka-wroclaw-fabryczna-zlotniki/usi_rp_7551.json,2026-05-25T02:06:05.033691,2026-06-02T23:12:50.467516,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/osiedle-marianowskie-poznanski-tarnowo-podgorne/usi_rp_16428.json,2026-05-25T02:06:05.063036,2026-06-02T23:12:50.493120,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/osiedle-pod-skarpa-bydgoszcz/usi_rp_3364.json,2026-05-25T02:06:05.068593,2026-06-02T23:12:50.506660,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/przy-dworku-poznanski-wielka-wies/usi_rp_10205.json,2026-05-25T02:06:05.076618,2026-06-02T23:12:50.529931,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/rogozno-centrum-rogozno/usi_rp_16282.json,2026-05-25T02:06:05.081932,2026-06-02T23:12:50.543309,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/strzeszyn-2-poznan-jezyce-strzeszyn/usi_rp_11280.json,2026-05-25T02:06:05.095472,2026-06-02T23:12:50.569741,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/waniliowa-park-wroclaw-psie-pole-lipa-piotrowska/usi_rp_13048.json,2026-05-25T02:06:05.104638,2026-06-02T23:12:50.590639,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/wieruszowska-2-etap-2-poznan-junikowo/usi_rp_15702.json,2026-05-25T02:06:05.111422,2026-06-02T23:12:50.602258,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/wieruszowska-2-poznan-junikowo/usi_rp_14111.json,2026-05-25T02:06:05.114980,2026-06-02T23:12:50.609268,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jakon-sp-z-oo/zamkowa-opalenica/usi_rp_14998.json,2026-05-25T02:06:05.127117,2026-06-02T23:12:50.630999,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jandach-deweloper/ostatnie-domy-willowa-dzielnica-ogrodek/usi_oto_4tnSV.json,2026-05-25T02:06:04.792301,2026-05-25T02:06:04.792304,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/janex-sp-z-oo-spk/michalowice-park-ii-krakowski-michalowice/usi_rp_17310.json,2026-05-25T02:06:04.774182,2026-06-02T23:12:50.227193,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/janex-sp-z-oo-spk/michalowice-park-krakowski-michalowice/usi_rp_13443.json,2026-05-25T02:06:04.780125,2026-06-02T23:12:50.234853,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/janex-sp-z-oo-spk/pychowicka-27-krakow-debniki/usi_rp_14364.json,2026-05-25T02:06:04.785898,2026-06-02T23:12:50.242588,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jankowiak/jantar-mlynska-apartamenty-nad-morzem/usi_oto_4qX8i.json,2026-05-25T02:06:04.767315,2026-05-25T02:06:04.767317,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/janow-park-sp-z-o-o/janow-park-rezerwuj-dzis-zaplac-z-kredytunastart/usi_oto_47nYP.json,2026-05-25T02:06:04.761158,2026-05-25T02:06:04.761161,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/janpul-developer/eko-osiedle-dobka-nowe-mieszkania-smart-home-bialoleka-brzeziny/usi_oto_4xzny.json,2026-05-25T02:06:04.734568,2026-05-25T02:06:04.734571,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/janpul-sp-z-o-o/eko-osiedla-dobka-nowe-mieszkania-smart-home/usi_oto_68051482.json,2026-06-02T11:03:55.455782,2026-06-02T11:03:55.841601,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/janpul-sp-z-o-o/eko-osiedla-dobka-nowe-mieszkania-smart-home-bialoleka-brzeziny/usi_oto_4BicF.json,2026-05-25T02:06:04.729162,2026-05-25T02:06:04.729168,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jantar-investment/nowy-sikornik/usi_oto_4dNdK.json,2026-05-25T02:04:59.451048,2026-05-25T02:04:59.451050,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/janvest-commerce-2-sp-z-o-o/apartamenty-przy-zatoce/usi_oto_4AAMS.json,2026-05-25T02:06:04.722714,2026-05-25T02:06:04.722717,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/janvest-commerce-2-sp-z-o-o/apartamenty-przy-zatoce/usi_oto_67826566.json,2026-05-25T02:06:04.722714,2026-06-02T11:05:53.022151,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jaworzynska-piotr-turski-i-wspolnicy-spolka-komandytowa/osiedle-centrum-park/usi_oto_4zb5Y.json,2026-05-25T02:06:04.716653,2026-05-25T02:06:04.716656,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jaz-bud-sp-z-oo/osiedle-nowe-bojary-budynek-d-bialystok/usi_rp_3001.json,2026-05-25T02:06:04.700504,2026-06-02T23:12:50.162058,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jaz-bud-sp-z-oo/osiedle-nowe-bojary-budynek-h-bialystok/usi_rp_15556.json,2026-05-25T02:06:04.703780,2026-06-02T23:12:50.170594,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jaz-bud-sp-z-oo/rzemieslnicza-bialystok/usi_rp_15557.json,2026-05-25T02:06:04.708985,2026-06-02T23:12:50.175580,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/jaz-bud-sp-z-oo/wierzbowa-park-bialystok/usi_rp_11738.json,2026-05-25T02:06:04.713185,2026-06-02T23:12:50.181025,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jb-atlantic-sp-z-o-o-sp-komandytowa/apartamenty-zorska/usi_oto_4sJIr.json,2026-05-25T02:06:04.696295,2026-05-25T02:06:04.696297,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jdk-invest-sp-z-o-o/aleja-lipowa/usi_oto_4omeq.json,2026-05-25T02:06:04.672863,2026-05-25T02:06:04.672865,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jdk-invest-sp-z-o-o/eleganckie-osiedle-domow-gdansk-klukowo/usi_oto_4yShn.json,2026-05-25T02:06:04.678802,2026-05-25T02:06:04.678803,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jdk-invest-sp-z-o-o/osiedle-pod-sosnami-komfort-i-spokoj/usi_oto_4yShz.json,2026-05-25T02:06:04.682970,2026-05-25T02:06:04.682971,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jdk-invest-sp-z-o-o/pod-brzozami/usi_oto_4q5NE.json,2026-05-25T02:06:04.686825,2026-05-25T02:06:04.686827,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jdk-invest-sp-z-o-o/pod-sosnami/usi_oto_4xSsV.json,2026-05-25T02:06:04.690975,2026-05-25T02:06:04.690977,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/jdm-deweloper/bliskie-blonie/usi_oto_4zO2l.json,2026-05-25T02:06:04.644875,2026-05-25T02:06:04.644877,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/jdm-deweloper/bliskie-blonie-nadrzeczna-blonie-mieszkania-na-sprzedaz/usi_to_9202136.json,2026-05-25T02:04:59.437340,2026-05-25T02:04:59.437342,v0.7.0+
