source,file_path,created_at,updated_at,scraper_version
oto,/Volumes/Samsam/Public/USIdata/lions-estate-development/alder-park/usi_oto_4mv0m.json,2026-05-25T02:06:03.516492,2026-05-25T02:06:03.516493,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lions-estate-development/ecoliving-gassy/usi_oto_4r9Ot.json,2026-05-25T02:06:03.520915,2026-05-25T02:06:03.520916,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lipinski-ppuh/osiedle-kurczaki/usi_oto_4y5SA.json,2026-05-25T02:06:03.512393,2026-05-25T02:06:03.512394,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lipinski-ppuh-mariusz-lipinski/nowa-baltycka-lodz-chojny/usi_rp_16333.json,2026-05-25T02:06:03.506309,2026-06-02T23:12:48.245950,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lipinski-ppuh-mariusz-lipinski/osiedle-kurczaki-lodz-chojny/usi_rp_18436.json,2026-05-25T02:06:03.509718,2026-06-02T23:12:48.254480,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/litus-invest-sp-z-oo/novo-30-gdansk-jasien/usi_rp_17664.json,2026-05-25T02:06:03.501701,2026-06-02T23:12:48.237423,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/livi-sc/apartamenty-anin-warszawa-anin/usi_rp_19780.json,2026-05-25T02:06:03.498197,2026-06-02T23:12:48.228286,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/livup/jagiellonska-36/usi_oto_47HXb.json,2026-05-25T02:06:03.490577,2026-05-25T02:06:03.490579,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/livup/pulawska-186/usi_oto_4fwhZ.json,2026-05-25T02:06:03.494812,2026-05-25T02:06:03.494814,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lm-development-sc/osiedle-kolejowa-olesnica/usi_rp_18016.json,2026-05-25T02:06:03.485509,2026-06-02T23:12:48.218629,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/locus-home/bukszpanowa/usi_oto_4zfYp.json,2026-05-25T02:06:03.476470,2026-05-25T02:06:03.476472,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/locus-home/panewnicka/usi_oto_4zjzg.json,2026-05-25T02:06:03.481621,2026-05-25T02:06:03.481625,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lofty-primo/apartamenty-krolewskiej-huty/usi_oto_4sW4v.json,2026-05-25T02:06:03.471129,2026-05-25T02:06:03.471131,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lofty-primo-sp-z-o-o/krolewskie-apartamenty-chorzow-katowice/usi_oto_4vfyS.json,2026-05-25T02:06:03.467108,2026-05-25T02:06:03.467110,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/loker/vela-park-budynek-6-jeczmienna-rumia-biala-rzeka-mieszkania-na-sprzedaz/usi_to_9206836.json,2026-05-25T02:04:59.310800,2026-05-25T02:04:59.310804,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/loker-sp-z-oo/osiedle-duet-rumia/usi_rp_14639.json,2026-05-25T02:06:03.455793,2026-06-02T23:12:48.196077,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/loker-sp-z-oo/vela-park-bud-6-rumia/usi_rp_20055.json,2026-05-25T02:06:03.460153,2026-06-02T23:12:48.205342,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/loker-sp-z-oo/vela-park-wejherowski-rumia/usi_rp_11976.json,2026-05-25T02:06:03.463411,2026-06-02T23:12:48.211317,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lokum/osiedle-pod-topolami/usi_oto_3XWK4.json,2026-05-25T02:06:03.450574,2026-05-25T02:06:03.450577,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-da-vinci-wroclaw-fabryczna-gadow-maly/usi_rp_1933.json,2026-05-25T02:06:03.367120,2026-06-02T23:12:47.887455,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-di-trevi-os-tarnogaj-wroclaw-krzyki-tarnogaj/usi_rp_889.json,2026-05-25T02:06:03.371044,2026-06-02T23:12:48.032874,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-la-vida/usi_oto_4n8HN.json,2026-05-25T02:06:03.377304,2026-05-25T02:06:03.377305,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-la-vida-wroclaw-soltysowice/usi_rp_16304.json,2026-05-25T02:06:03.380921,2026-06-02T23:12:48.058422,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-monte-gotowe-mieszkania/usi_oto_4cT3a.json,2026-05-25T02:06:03.384366,2026-05-25T02:06:03.384367,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-monte-wroclawski-sobotka/usi_rp_11414.json,2026-05-25T02:06:03.387856,2026-06-02T23:12:48.068631,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-porto/usi_oto_4cSYO.json,2026-05-25T02:06:03.391027,2026-05-25T02:06:03.391028,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-porto-etap-ii-wroclaw-stare-miasto/usi_rp_14763.json,2026-05-25T02:06:03.395070,2026-06-02T23:12:48.075437,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-salsa-etap-iii-krakow-podgorze/usi_rp_14488.json,2026-05-25T02:06:03.400072,2026-06-02T23:12:48.083848,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-salsa-krakow-podgorze/usi_rp_11542.json,2026-05-25T02:06:03.404487,2026-06-02T23:12:48.091878,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-siesta-krakow-debniki/usi_rp_11592.json,2026-05-25T02:06:03.408678,2026-06-02T23:12:48.099790,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-siesta-krakow-podgorze/usi_rp_8502.json,2026-05-25T02:06:03.411623,2026-06-02T23:12:48.108522,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-vena-etap-ii-wroclaw-srodmiescie-nadodrze/usi_rp_11885.json,2026-05-25T02:06:03.414695,2026-06-02T23:12:48.114845,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-vena-wroclaw-srodmiescie-nadodrze/usi_rp_8443.json,2026-05-25T02:06:03.417868,2026-06-02T23:12:48.125157,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-verde-etap-ii-wroclaw-psie-pole-zakrzow/usi_rp_13524.json,2026-05-25T02:06:03.420740,2026-06-02T23:12:48.133955,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-verde-etap-iii-wroclaw-zakrzow/usi_rp_14698.json,2026-05-25T02:06:03.423338,2026-06-02T23:12:48.141068,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-verde-gotowe-mieszkania/usi_oto_4cSVg.json,2026-05-25T02:06:03.426041,2026-05-25T02:06:03.426043,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-victoria-wroclaw-stare-miasto/usi_rp_6777.json,2026-05-25T02:06:03.429282,2026-06-02T23:12:48.149167,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-villa-nova-wroclaw-psie-pole-kowale/usi_rp_10596.json,2026-05-25T02:06:03.432594,2026-06-02T23:12:48.157283,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-vista-etap-i-krakow-podgorze-duchackie/usi_rp_8444.json,2026-05-25T02:06:03.435858,2026-06-02T23:12:48.165674,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-vista-etap-ii-krakow-podgorze-duchackie/usi_rp_13525.json,2026-05-25T02:06:03.439797,2026-06-02T23:12:48.172839,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-vista-etap-iiib-krakow-podgorze-duchackie/usi_rp_14379.json,2026-05-25T02:06:03.444367,2026-06-02T23:12:48.179670,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lokum-deweloper/lokum-viva-wroclaw-stare-miasto-szczepin/usi_rp_3789.json,2026-05-25T02:06:03.447453,2026-06-02T23:12:48.188996,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/longbridge/forest-club-warszawa-kabaty/usi_rp_14715.json,2026-05-25T02:06:03.362700,2026-06-02T23:12:47.873630,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lotowe-osiedle/lotowe-osiedle-leborski-sarbsk/usi_rp_18049.json,2026-05-25T02:06:03.357812,2026-06-02T23:12:47.864676,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lowiccy-grupa-deweloperska/nowa-murowana-3/usi_oto_4hsly.json,2026-05-25T02:06:03.354021,2026-05-25T02:06:03.354022,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lp-invest-s-p-z-o-o/partyzantow-6-a-f/usi_oto_4rmCt.json,2026-05-25T02:06:03.349964,2026-05-25T02:06:03.349966,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/ltp-development-sp-z-o-o/osiedle-lente/usi_oto_4sC2d.json,2026-05-25T02:06:03.345746,2026-05-25T02:06:03.345748,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lubawskie-przedsiebiorstwo-budowlane-wierzbowski/apartamenty-spichlerz-ilawa-ilawa/usi_rp_15195.json,2026-05-25T02:06:03.338761,2026-06-02T23:12:47.848567,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lubawskie-przedsiebiorstwo-budowlane-wierzbowski/lubawa-ulwolskiego-23-lubawa/usi_rp_15596.json,2026-05-25T02:06:03.342826,2026-06-02T23:12:47.856258,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lubelska-osada/lubelska-osada-b6-lublin/usi_rp_19231.json,2026-05-25T02:06:03.332249,2026-06-02T23:12:47.835186,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lubelska-osada/lubelska-osada-vi-etap-bud-b5-lublin/usi_rp_19230.json,2026-05-25T02:06:03.335593,2026-06-02T23:12:47.841564,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lucas-dom/sarenki-4-warszawa-wesola/usi_oto_4BsYi.json,2026-05-25T02:06:03.327688,2026-05-25T02:06:03.327692,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lucas-dom/sarenki-4-warszawa-wesola/usi_oto_68034850.json,2026-05-25T02:06:03.327688,2026-06-02T11:04:10.615212,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lugra/apartamenty-jordanowska-warszawa-goclawek/usi_rp_19943.json,2026-05-25T02:06:03.312379,2026-06-02T23:12:47.800838,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lugra/blask-jutrzenki-piaseczynski-jozefoslaw/usi_rp_13901.json,2026-05-25T02:06:03.316026,2026-06-02T23:12:47.807974,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lugra/deblinska-19-warszawa-grochow/usi_rp_15857.json,2026-05-25T02:06:03.319110,2026-06-02T23:12:47.816718,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lugra/vita-zabki-zabki/usi_rp_17275.json,2026-05-25T02:06:03.322908,2026-06-02T23:12:47.827258,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lugra-sp-z-o-o/jordanowska-18/usi_oto_4yRfn.json,2026-05-25T02:06:03.308532,2026-05-25T02:06:03.308534,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/luk-jacek-wysokinski-i-wspolnicy-sp-k/choiny-3/usi_oto_4lNgT.json,2026-05-25T02:06:03.301317,2026-05-25T02:06:03.301319,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/luk-jacek-wysokinski-i-wspolnicy-sp-k/polnocna-31/usi_oto_4u40y.json,2026-05-25T02:06:03.305321,2026-05-25T02:06:03.305323,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/luk-sp-z-oo-ska/choiny-3-bud-b3-lublin/usi_rp_18428.json,2026-05-25T02:06:03.296699,2026-06-02T23:12:47.792125,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lupkowa-park-sp-z-oo/lupkowa-park-2-lodz-julianow-marysin-rogi/usi_rp_16262.json,2026-05-25T02:06:03.293222,2026-06-02T23:12:47.782080,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lux-home/osiedle-kwitnace-iii-etap/usi_oto_4xNLP.json,2026-05-25T02:06:03.285066,2026-05-25T02:06:03.285068,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lux-home/osiedle-sokola-5/usi_oto_4xKuj.json,2026-05-25T02:06:03.289917,2026-05-25T02:06:03.289918,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lux-residence-spolka-z-ograniczona-odpowiedzialnoscia/apartamenty-stacja-radosc/usi_oto_4Au44.json,2026-05-25T02:06:03.279136,2026-05-25T02:06:03.279139,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/luxury-apartments-sp-z-o-o/luxury-point/usi_oto_4yIAk.json,2026-05-25T02:06:03.275036,2026-05-25T02:06:03.275038,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/luxury-apartments-sp-z-oo/luxury-point-kielce/usi_rp_17736.json,2026-05-25T02:06:03.270710,2026-06-02T23:12:47.772341,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lv-development/apartamenty-zalesie-krakow-debniki/usi_rp_16178.json,2026-05-25T02:06:03.255654,2026-06-02T23:12:47.591297,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lv-development/apartamenty-zlota-katowice-zespol-dzielnic-polnocnych/usi_rp_14451.json,2026-05-25T02:06:03.259331,2026-06-02T23:12:47.745646,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lv-development/tarasy-slaskie/usi_oto_4vw4L.json,2026-05-25T02:04:59.296645,2026-05-25T02:04:59.296648,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lv-development/zlota-apartamenty/usi_oto_4zqVH.json,2026-05-25T02:06:03.264950,2026-05-25T02:06:03.264952,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lv-development-chorzow-sp-z-o-o/tarasy-slaskie/usi_oto_4BpOU.json,2026-05-25T02:06:03.250489,2026-05-25T02:06:03.250492,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/lv-development-chorzow-sp-z-o-o/tarasy-slaskie/usi_oto_68022736.json,2026-05-25T02:06:03.250489,2026-06-02T11:04:19.645282,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lw-development-leszek-paczynski-ska/rezydencja-liwska-2-warszawa-brodno/usi_rp_16064.json,2026-05-25T02:06:03.230350,2026-06-02T23:12:47.555633,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lw-development-leszek-paczynski-ska/rezydencja-liwska-3-warszawa-brodno/usi_rp_18051.json,2026-05-25T02:06:03.234068,2026-06-02T23:12:47.564422,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lw-development-leszek-paczynski-ska/rezydencja-liwska-warszawa-brodno/usi_rp_14067.json,2026-05-25T02:06:03.241715,2026-06-02T23:12:47.572168,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/lw-development-leszek-paczynski-ska/top-garden-apartments-warszawa-skorosze/usi_rp_14040.json,2026-05-25T02:06:03.245712,2026-06-02T23:12:47.581744,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m-development-skowronski-spolka-jawna-spolka-komandytowa/berberys-ii/usi_oto_4nXp5.json,2026-05-25T02:06:03.212604,2026-05-25T02:06:03.212605,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m-development-skowronski-spolka-jawna-spolka-komandytowa/berberys-iii/usi_oto_4qtc2.json,2026-05-25T02:06:03.216425,2026-05-25T02:06:03.216426,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m-development-skowronski-spolka-jawna-spolka-komandytowa/kalaminta-ii/usi_oto_4zoW1.json,2026-05-25T02:06:03.219355,2026-05-25T02:06:03.219357,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m-development-skowronski-spolka-jawna-spolka-komandytowa/mahonia-premium/usi_oto_4sk01.json,2026-05-25T02:06:03.222625,2026-05-25T02:06:03.222627,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m-development-skowronski-spolka-jawna-spolka-komandytowa/ubocze/usi_oto_4BlhR.json,2026-05-25T02:06:03.226132,2026-05-25T02:06:03.226136,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m-development-skowronski-spolka-jawna-spolka-komandytowa/ubocze/usi_oto_68005311.json,2026-05-25T02:06:03.226132,2026-06-02T11:04:29.597863,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m1-invest/zygmuntowska-10/usi_oto_4gHtz.json,2026-05-25T02:06:03.208573,2026-05-25T02:06:03.208574,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m2-studio-development-sp-z-oo-sp-k/osiedle-pod-brzozami-etap-ii-minsk-mazowiecki/usi_rp_19050.json,2026-05-25T02:06:03.185359,2026-06-02T23:12:47.530210,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m2-studio-development-sp-z-oo-sp-k/osiedle-spokojna-minski-stojadla/usi_rp_15242.json,2026-05-25T02:06:03.201923,2026-06-02T23:12:47.539020,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m2-studio-development-sp-z-oo-sp-k/osiedle-urocza-minski/usi_rp_18280.json,2026-05-25T02:06:03.205619,2026-06-02T23:12:47.547572,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/m3-budownictwo/osiedle-lesny-zakatek/usi_oto_4uNt8.json,2026-05-25T02:06:03.181266,2026-05-25T02:06:03.181268,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-budownictwo-sp-z-oo/osiedle-lesny-zakatek-ruda-slaska/usi_rp_19892.json,2026-05-25T02:06:03.178163,2026-06-02T23:12:47.520866,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-invest/potokowa-apartamenty-ii-wroclaw-maslice/usi_rp_13970.json,2026-05-25T02:06:03.159428,2026-06-02T23:12:47.489603,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-invest/przy-lesie-ville-slow-life-wroclaw-jerzmanowo/usi_rp_16378.json,2026-05-25T02:06:03.165420,2026-06-02T23:12:47.498334,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-invest/zaciszny-oltaszyn-ii-wroclaw-oltaszyn/usi_rp_16313.json,2026-05-25T02:06:03.169420,2026-06-02T23:12:47.505236,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-invest/zaciszny-oltaszyn-iii-wroclaw-oltaszyn/usi_rp_18260.json,2026-05-25T02:06:03.174244,2026-06-02T23:12:47.513677,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-pbm-zdzislaw-i-leszek-skorupka/rakowiecka-siedlce/usi_rp_14755.json,2026-05-25T02:06:03.153596,2026-06-02T23:12:47.471833,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/m3-pbm-zdzislaw-i-leszek-skorupka/wola-park-siedlce/usi_rp_14758.json,2026-05-25T02:06:03.156868,2026-06-02T23:12:47.481114,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/machowiczdom/rajskie-ogrody-2-zabki-mieszkania-dla-kazdego/usi_oto_4sfeE.json,2026-05-25T02:06:03.148909,2026-05-25T02:06:03.148913,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madey-development-6-spolka-z-o-o/piekarska-park/usi_oto_4B61a.json,2026-05-25T02:06:03.144194,2026-05-25T02:06:03.144196,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madey-development-6-spolka-z-o-o/piekarska-park/usi_oto_67946616.json,2026-05-25T02:06:03.144194,2026-06-02T11:05:03.319849,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-o-o-2-sp-k/apartamenty-nowe-miasto/usi_oto_4rDtb.json,2026-05-25T02:06:03.141067,2026-05-25T02:06:03.141068,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-o-o-4-sp-komandytowa/cascada/usi_oto_4B6sV.json,2026-05-25T02:06:03.137123,2026-05-25T02:06:03.137125,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-o-o-4-sp-komandytowa/cascada/usi_oto_67948338.json,2026-05-25T02:06:03.137123,2026-06-02T11:05:02.130185,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-oo-2-spk/apartamenty-nowe-miasto-zgierz/usi_rp_17195.json,2026-05-25T02:06:03.120308,2026-06-02T23:12:47.447867,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-oo-2-spk/bliski-olechow-lodz-widzew/usi_rp_14558.json,2026-05-25T02:06:03.128031,2026-06-02T23:12:47.456329,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-oo-2-spk/piekarska-park-lodz-baluty-centrum/usi_rp_19767.json,2026-05-25T02:06:03.131834,2026-06-02T23:12:47.464113,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madey-development-sp-z-oo-4-spk/cascada-lodz-julianow-marysin-rogi/usi_rp_20336.json,2026-05-25T02:06:03.093229,2026-06-02T23:12:47.437795,v0.7.0+
to,/Volumes/Samsam/Public/USIdata/madeydevelopment/apartamenty-nowe-miasto-orla-12-zgierz-mieszkania-na-sprzedaz/usi_to_9186339.json,2026-05-25T02:04:59.284149,2026-05-25T02:04:59.284152,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madison-development-sp-z-o-o/osiedle-krolaka-bezczynszowe-apartamenty-ludwikow/usi_oto_4pHJc.json,2026-05-25T02:06:03.051787,2026-05-25T02:06:03.051789,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madura-deweloper/mierzyn-ul-dluga-policki-mierzyn/usi_rp_16828.json,2026-05-25T02:06:03.039616,2026-06-02T23:12:47.413303,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madura-deweloper/rewal-ul-klifowa-22-gryficki-rewal/usi_rp_16114.json,2026-05-25T02:06:03.045987,2026-06-02T23:12:47.421780,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/madura-deweloper/rewal-ul-pelikana-gryficki-rewal/usi_rp_14389.json,2026-05-25T02:06:03.049090,2026-06-02T23:12:47.429369,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/madura-deweloper-sp-z-o-o/rewal-klifowa-22-apartamenty-z-widokiem-na-morze/usi_oto_4m7ZT.json,2026-05-25T02:06:03.035508,2026-05-25T02:06:03.035510,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/maesta-development/owocow-lesnych-domy/usi_oto_4jGhB.json,2026-05-25T02:06:03.030584,2026-05-25T02:06:03.030587,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/maestro-sa/domy-nad-niemnem-lodz-wzniesien-lodzkich/usi_rp_18529.json,2026-05-25T02:06:03.024166,2026-06-02T23:12:47.396282,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/maestro-sa/wrzosowe-wzgorze-lodz-dolina-lodki/usi_rp_16323.json,2026-05-25T02:06:03.027629,2026-06-02T23:12:47.403636,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/magenta-in/osiedle-magenta-stary-rembertow/usi_oto_4cPs1.json,2026-05-25T02:06:03.016526,2026-05-25T02:06:03.016528,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/magenta-in/szczyrk-sloneczna-polana/usi_oto_4sckx.json,2026-05-25T02:06:03.020960,2026-05-25T02:06:03.020961,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/magic-moments/magic-moments/usi_oto_4tKBC.json,2026-05-25T02:06:03.012066,2026-05-25T02:06:03.012068,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/magnitar-sa/wloskie-tarasy-warszawa-stare-wlochy/usi_rp_13829.json,2026-05-25T02:06:03.008595,2026-06-02T23:12:47.387119,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/maj-inwestycje-sp-z-oo/nowy-radzionkow-radzionkow/usi_rp_16021.json,2026-05-25T02:06:02.997328,2026-06-02T23:12:47.363415,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/maj-inwestycje-sp-z-oo/osiedle-majowe-20-etap-ii-gliwice/usi_rp_18400.json,2026-05-25T02:06:03.002147,2026-06-02T23:12:47.370869,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/maj-inwestycje-sp-z-oo/osiedle-majowe-20-gliwice/usi_rp_17717.json,2026-05-25T02:06:03.005635,2026-06-02T23:12:47.378864,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/majster-development/nowe-karwiny-gdynia-karwiny/usi_rp_14632.json,2026-05-25T02:06:02.977742,2026-06-02T23:12:47.328657,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/majster-development/osiedle-lokietka-budynek-iii-plock/usi_rp_14802.json,2026-05-25T02:06:02.981655,2026-06-02T23:12:47.336030,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/majster-development/zielony-zakatek-bud-f-torun/usi_rp_16409.json,2026-05-25T02:06:02.985384,2026-06-02T23:12:47.343489,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/majster-development/zielony-zakatek-bud-g-torun/usi_rp_17269.json,2026-05-25T02:06:02.989889,2026-06-02T23:12:47.349421,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/majster-development/zielony-zakatek-torun/usi_rp_15488.json,2026-05-25T02:06:02.993549,2026-06-02T23:12:47.355751,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/mak-dom/golisza-6-szczecin-drzetowo-grabowo/usi_rp_14426.json,2026-05-25T02:06:02.954846,2026-06-02T23:12:47.282719,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/mak-dom/kuropatwy-xi-piaseczynski-jozefoslaw/usi_rp_14385.json,2026-05-25T02:06:02.960145,2026-06-02T23:12:47.292727,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/mak-dom/osiedle-na-skarpie-olsztyn/usi_rp_14410.json,2026-05-25T02:06:02.963339,2026-06-02T23:12:47.299117,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/mak-dom/park-hallera-8-otwock/usi_rp_15135.json,2026-05-25T02:06:02.966720,2026-06-02T23:12:47.306322,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/mak-dom/rembertowska-park-poznan-grunwald-poludnie/usi_rp_14726.json,2026-05-25T02:06:02.969961,2026-06-02T23:12:47.313231,v0.7.0+
rp,/Volumes/Samsam/Public/USIdata/mak-dom/warszewo-ostoi-zagorskiego-iv-szczecin-warszewo/usi_rp_20133.json,2026-05-25T02:06:02.974326,2026-06-02T23:12:47.321660,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/mak-dom-holding-s-a/kuropatwy-xii/usi_oto_4xEbh.json,2026-05-25T02:06:02.930629,2026-05-25T02:06:02.930631,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/mak-dom-holding-s-a/marina-v/usi_oto_4tjwu.json,2026-05-25T02:06:02.934678,2026-05-25T02:06:02.934679,v0.7.0+
oto,/Volumes/Samsam/Public/USIdata/mak-dom-holding-s-a/poniatowskiego-28/usi_oto_4tibk.json,2026-05-25T02:06:02.938025,2026-05-25T02:06:02.938027,v0.7.0+
